benches/queries.rs	366	21	call	as_file_refs	benches/common.rs	unique_workspace
benches/queries.rs	367	21	call	create_indexed_workspace	benches/common.rs	unique_workspace
benches/queries.rs	379	11	call	BatchWriter::finish	src/batch_writer.rs	unique_workspace
benches/queries.rs	390	5	call	Drop::drop	src/lsp/transport.rs	unique_workspace
examples/idxperf_stream.rs	13	22	call	Tethys::new	src/lib.rs	qualified_module_fallback
examples/idxperf_stream.rs	15	10	call	Tethys::rebuild_with_options	src/reindex.rs	unique_workspace
src/batch_writer.rs	71	16	type	WriteStats	src/batch_writer.rs	same_file
src/batch_writer.rs	87	20	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	89	24	type	Result	src/error.rs	explicit_import
src/batch_writer.rs	89	31	type	BatchWriteResult	src/batch_writer.rs	same_file
src/batch_writer.rs	92	6	type	BatchWriter	src/batch_writer.rs	same_file
src/batch_writer.rs	107	44	call	BatchWriter::writer_thread	src/batch_writer.rs	same_file
src/batch_writer.rs	119	30	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	120	37	call	BatchWriter::send	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	137	28	type	Result	src/error.rs	explicit_import
src/batch_writer.rs	137	35	type	BatchWriteResult	src/batch_writer.rs	same_file
src/batch_writer.rs	139	9	call	Drop::drop	src/lsp/transport.rs	unique_workspace
src/batch_writer.rs	153	21	call	Error::Internal	src/error.rs	explicit_import
src/batch_writer.rs	165	28	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	167	10	type	Result	src/error.rs	explicit_import
src/batch_writer.rs	167	17	type	BatchWriteResult	src/batch_writer.rs	same_file
src/batch_writer.rs	168	22	call	Index::open	src/db/mod.rs	explicit_import
src/batch_writer.rs	170	28	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	184	25	call	BatchWriter::write_batch	src/batch_writer.rs	same_file
src/batch_writer.rs	190	25	call	BatchWriter::write_batch	src/batch_writer.rs	same_file
src/batch_writer.rs	206	12	construct	BatchWriteResult	src/batch_writer.rs	same_file
src/batch_writer.rs	206	12	type	BatchWriteResult	src/batch_writer.rs	same_file
src/batch_writer.rs	210	29	type	Index	src/db/mod.rs	explicit_import
src/batch_writer.rs	210	52	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	210	81	type	WriteStats	src/batch_writer.rs	same_file
src/batch_writer.rs	218	19	call	BatchWriter::write_single_file	src/batch_writer.rs	same_file
src/batch_writer.rs	247	35	type	Index	src/db/mod.rs	explicit_import
src/batch_writer.rs	247	49	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	247	68	type	Result	src/error.rs	explicit_import
src/batch_writer.rs	249	30	type	SymbolData	src/db/mod.rs	explicit_import
src/batch_writer.rs	250	43	call	OwnedSymbolData::as_symbol_data	src/parallel.rs	unique_workspace
src/batch_writer.rs	252	55	call	Index::index_parsed_file_atomic	src/db/files.rs	qualified_exact
src/batch_writer.rs	282	31	call	temp_db_path	src/batch_writer.rs	same_file
src/batch_writer.rs	284	22	call	BatchWriter::new	src/batch_writer.rs	same_file
src/batch_writer.rs	286	20	construct	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	286	20	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	309	16	call	BatchWriter::send	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	311	29	call	BatchWriter::finish	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	320	31	call	temp_db_path	src/batch_writer.rs	same_file
src/batch_writer.rs	323	22	call	BatchWriter::new	src/batch_writer.rs	same_file
src/batch_writer.rs	327	24	construct	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	327	24	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	336	20	call	BatchWriter::send	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	339	29	call	BatchWriter::finish	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	347	31	call	temp_db_path	src/batch_writer.rs	same_file
src/batch_writer.rs	349	22	call	BatchWriter::new	src/batch_writer.rs	same_file
src/batch_writer.rs	352	29	call	BatchWriter::finish	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	378	31	call	temp_db_path	src/batch_writer.rs	same_file
src/batch_writer.rs	380	22	call	BatchWriter::new	src/batch_writer.rs	same_file
src/batch_writer.rs	382	33	construct	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	382	33	type	ParsedFileData	src/parallel.rs	explicit_import
src/batch_writer.rs	408	16	call	BatchWriter::send	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	409	16	call	BatchWriter::send	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	410	16	call	BatchWriter::send	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	412	29	call	BatchWriter::finish	src/batch_writer.rs	unique_workspace
src/batch_writer.rs	416	18	call	Index::open	src/db/mod.rs	explicit_import
src/cargo.rs	26	54	type	CrateInfo	src/types.rs	unique_workspace
src/cargo.rs	48	23	call	glob_member	src/cargo.rs	same_file
src/cargo.rs	51	49	call	parse_crate	src/cargo.rs	same_file
src/cargo.rs	65	40	call	parse_crate	src/cargo.rs	same_file
src/cargo.rs	72	29	call	parse_crate_from_manifest	src/cargo.rs	same_file
